params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split0_f1_score,split1_f1_score,split2_f1_score,split3_f1_score,split4_f1_score,mean_test_score,std_test_score,mean_f1_score,std_f1_score,rank_test_score
"N=7, G=10, K=3",0.9918698668479919,0.9999999403953552,0.9837397933006287,0.9918698668479919,0.9837397933006287,0.9918411794584403,1.0,0.983739837398374,0.9918411794584403,0.983739837398374,0.9902438521385193,0.006083989948701449,0.9902324067427257,0.0060809389196675315,1.0
"N=2, G=3, K=3",0.9999999403953552,0.9999999403953552,0.9837397933006287,0.9756097197532654,0.9918698668479919,1.0,1.0,0.9836215359057615,0.9755235383753208,0.9918411794584403,0.9902438521385193,0.009481213551245916,0.9901972507479044,0.009523110289004714,1.0
"N=6, G=5, K=5",0.9918698668479919,0.9918698668479919,0.9918698668479919,0.9918698668479919,0.9837397933006287,0.9918411794584403,0.9918411794584403,0.9918411794584403,0.9918411794584403,0.9836215359057615,0.9902438521385193,0.0032520294189453125,0.9901972507479047,0.003287857421071516,1.0
"N=7, G=5, K=3",0.9918698668479919,0.9999999403953552,0.9837397933006287,0.9837397933006287,0.9918698668479919,0.9918411794584403,1.0,0.983739837398374,0.9836215359057615,0.9918411794584403,0.9902438521385193,0.006083989948701449,0.9902087464442031,0.006106331930165833,1.0
"N=2, G=10, K=5",0.9999999403953552,0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9918698668479919,1.0,0.9918411794584403,0.9836215359057615,0.9836215359057615,0.9918411794584403,0.9902438521385193,0.006083989948701449,0.9901850861456808,0.006131528481426626,1.0
"N=9, G=20, K=3",0.9918698668479919,0.9999999403953552,0.9837397933006287,0.9999999403953552,0.9756097197532654,0.9918411794584403,1.0,0.983739837398374,1.0,0.9756911000475122,0.9902438521385193,0.009481213551245916,0.9902544233808653,0.00945516302517972,1.0
"N=9, G=10, K=5",0.9918698668479919,0.9999999403953552,0.9918698668479919,0.9918698668479919,0.9756097197532654,0.9918411794584403,1.0,0.9918411794584403,0.9918970333491707,0.9756911000475122,0.9902438521385193,0.007965812704935682,0.9902540984627126,0.007934738897163156,1.0
"N=7, G=3, K=5",0.9918698668479919,0.9918698668479919,0.9999999403953552,0.9918698668479919,0.9756097197532654,0.9918970333491707,0.9918411794584403,1.0,0.9918411794584403,0.9753359007274283,0.9902438521385193,0.007965812704935682,0.9901830585986959,0.00806531926643065,1.0
"N=8, G=10, K=5",0.9918698668479919,0.9999999403953552,0.9918698668479919,0.9918698668479919,0.9756097197532654,0.9918411794584403,1.0,0.9918411794584403,0.9918411794584403,0.9756911000475122,0.9902438521385193,0.007965812704935682,0.9902429276845666,0.007932457046151678,1.0
"N=4, G=10, K=3",0.9918698668479919,0.9999999403953552,0.9756097197532654,0.9999999403953552,0.9756097197532654,0.9918411794584403,1.0,0.9758396977909172,1.0,0.9756911000475122,0.9886178374290466,0.011028168317059118,0.9886743954593739,0.010953196622999154,10.0
"N=5, G=50, K=5",0.9918698668479919,0.9999999403953552,0.9837397933006287,0.9918698668479919,0.9756097197532654,0.9918411794584403,1.0,0.983739837398374,0.9918970333491707,0.9756911000475122,0.9886178374290466,0.008291080732989977,0.9886338300506994,0.008265480377126178,10.0
"N=5, G=20, K=3",0.9918698668479919,0.9999999403953552,0.9918698668479919,0.9837397933006287,0.9756097197532654,0.9918411794584403,1.0,0.9918411794584403,0.983739837398374,0.9756911000475122,0.9886178374290466,0.008291080732989977,0.9886226592725533,0.008261099198630285,10.0
"N=9, G=20, K=5",0.9918698668479919,0.9999999403953552,0.9837397933006287,0.9918698668479919,0.9756097197532654,0.9918411794584403,1.0,0.983739837398374,0.9918411794584403,0.9756911000475122,0.9886178374290466,0.008291080732989977,0.9886226592725533,0.008261099198630285,10.0
"N=5, G=20, K=5",0.9837397933006287,0.9999999403953552,0.9837397933006287,0.9918698668479919,0.9756097197532654,0.983739837398374,1.0,0.983739837398374,0.9918411794584403,0.9756911000475122,0.986991822719574,0.008291080732989977,0.9870023908605401,0.008265416244584572,14.0
"N=3, G=3, K=5",0.9918698668479919,0.9918698668479919,0.9837397933006287,0.9918698668479919,0.9756097197532654,0.9918411794584403,0.9918411794584403,0.983739837398374,0.9918411794584403,0.9758396977909172,0.986991822719574,0.006504058837890625,0.9870206147129224,0.006410771192323565,14.0
"N=7, G=20, K=3",0.9918698668479919,0.9999999403953552,0.9837397933006287,0.9918698668479919,0.9674796462059021,0.9918411794584403,1.0,0.983739837398374,0.9918970333491707,0.9676902732882751,0.986991822719574,0.011028168317059118,0.987033664698852,0.01095359752302881,14.0
"N=6, G=10, K=5",0.9837397933006287,0.9999999403953552,0.9837397933006287,0.9918698668479919,0.9756097197532654,0.983739837398374,1.0,0.983739837398374,0.9918411794584403,0.9758396977909172,0.986991822719574,0.008291080732989977,0.9870321104092211,0.008224859013175403,14.0
"N=4, G=10, K=5",0.9837397933006287,0.9999999403953552,0.9999999403953552,0.9918698668479919,0.9593495726585388,0.983739837398374,1.0,1.0,0.9918411794584403,0.9594851667458537,0.986991822719574,0.015079040083713698,0.9870132367205336,0.015027513777651224,14.0
"N=8, G=20, K=3",0.9918698668479919,0.9999999403953552,0.9837397933006287,0.9837397933006287,0.9756097197532654,0.9918411794584403,1.0,0.983739837398374,0.983739837398374,0.9756911000475122,0.986991822719574,0.008291080732989977,0.9870023908605401,0.008265416244584572,14.0
"N=8, G=50, K=5",0.9918698668479919,0.9999999403953552,0.9674796462059021,0.9999999403953552,0.9756097197532654,0.9918411794584403,1.0,0.9676902732882751,1.0,0.9756911000475122,0.986991822719574,0.013209805946258844,0.9870445105588456,0.013131518392146902,14.0
"N=4, G=20, K=5",0.9999999403953552,0.9918698668479919,0.9837397933006287,0.9918698668479919,0.9674796462059021,1.0,0.9918970333491707,0.983739837398374,0.9918411794584403,0.967243071811523,0.986991822719574,0.011028168317059118,0.9869442244035016,0.0111118609712286,14.0
"N=9, G=5, K=3",0.9837397933006287,0.9837397933006287,0.9837397933006287,0.9918698668479919,0.9918698668479919,0.983739837398374,0.983739837398374,0.983739837398374,0.9918411794584403,0.9918411794584403,0.986991822719574,0.003982906352467841,0.9869803742224004,0.003968830855782067,14.0
"N=7, G=5, K=5",0.9756097197532654,0.9918698668479919,0.9918698668479919,0.9918698668479919,0.9837397933006287,0.9755235383753208,0.9918970333491707,0.9918411794584403,0.9918970333491707,0.983739837398374,0.986991822719574,0.006504058837890625,0.9869797243860953,0.00653811388557561,14.0
"N=6, G=5, K=3",0.9918698668479919,0.9999999403953552,0.9837397933006287,0.9918698668479919,0.9674796462059021,0.9918411794584403,1.0,0.983739837398374,0.9918411794584403,0.967479674796748,0.986991822719574,0.011028168317059118,0.9869803742224006,0.011023101809124983,14.0
"N=6, G=20, K=5",0.9918698668479919,0.9918698668479919,0.9837397933006287,0.9918698668479919,0.9756097197532654,0.9918411794584403,0.9918970333491707,0.983739837398374,0.9918970333491707,0.9755235383753208,0.986991822719574,0.006504058837890625,0.9869797243860953,0.006538113885575609,14.0
"N=4, G=5, K=5",0.9918698668479919,0.9918698668479919,0.9837397933006287,0.9999999403953552,0.9593495726585388,0.9918411794584403,0.9918411794584403,0.9836215359057615,1.0,0.9588931678790471,0.9853658080101013,0.013987507419879606,0.9852394125403379,0.014154742863037383,26.0
"N=4, G=20, K=3",0.9918698668479919,0.9999999403953552,0.9837397933006287,0.9756097197532654,0.9756097197532654,0.9918411794584403,1.0,0.983739837398374,0.9755235383753208,0.9756911000475122,0.9853658080101013,0.009481213551245916,0.9853591310559293,0.009478436725936417,26.0
"N=4, G=5, K=3",0.9837397933006287,0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9837397933006287,0.983739837398374,0.9918411794584403,0.983739837398374,0.983739837398374,0.983739837398374,0.9853658080101013,0.0032520294189453125,0.9853601058103874,0.0032405368240265185,26.0
"N=4, G=3, K=5",0.9756097197532654,0.9999999403953552,0.9918698668479919,0.9837397933006287,0.9756097197532654,0.9755235383753208,1.0,0.9918411794584403,0.9836215359057615,0.9755235383753208,0.9853658080101013,0.009481213551245916,0.9853019584229686,0.009516855100753785,26.0
"N=5, G=3, K=3",0.9756097197532654,0.9999999403953552,0.9837397933006287,0.9837397933006287,0.9837397933006287,0.9756911000475122,1.0,0.983739837398374,0.9836215359057615,0.9836215359057615,0.9853658080101013,0.007965812704935682,0.9853348018514818,0.00795592223726947,26.0
"N=7, G=3, K=3",0.9756097197532654,0.9999999403953552,0.9918698668479919,0.9756097197532654,0.9837397933006287,0.9756911000475122,1.0,0.9918411794584403,0.9753359007274283,0.983739837398374,0.9853658080101013,0.009481213551245916,0.9853216035263509,0.00951759460262795,26.0
"N=8, G=3, K=3",0.9918698668479919,0.9918698668479919,0.9999999403953552,0.9674796462059021,0.9756097197532654,0.9918411794584403,0.9918411794584403,1.0,0.967243071811523,0.9753359007274283,0.9853658080101013,0.011948719057403523,0.9852522662911664,0.012058097650937537,26.0
"N=8, G=3, K=5",0.9837397933006287,0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9837397933006287,0.983739837398374,0.9918970333491707,0.9836215359057615,0.9836215359057615,0.9836215359057615,0.9853658080101013,0.0032520294189453125,0.985300295692966,0.0032986870437601164,26.0
"N=5, G=5, K=3",0.9837397933006287,0.9999999403953552,0.9837397933006287,0.9837397933006287,0.9756097197532654,0.983739837398374,1.0,0.983739837398374,0.9836215359057615,0.9753359007274283,0.9853658080101013,0.007965812704935682,0.9852874222859876,0.008038133361942788,26.0
"N=9, G=10, K=3",0.9999999403953552,0.9837397933006287,0.9837397933006287,0.9918698668479919,0.9674796462059021,1.0,0.9838451366441375,0.983739837398374,0.9918411794584403,0.9676902732882751,0.9853658080101013,0.01078576138983909,0.9854232853578454,0.010709381325731274,26.0
"N=5, G=50, K=3",0.9918698668479919,0.9918698668479919,0.9756097197532654,0.9918698668479919,0.9674796462059021,0.9918411794584403,0.9918970333491707,0.9755235383753208,0.9918970333491707,0.9676902732882751,0.9837397933006287,0.010283819981741117,0.9837698115640755,0.010235262773773228,36.0
"N=2, G=5, K=3",0.9674796462059021,0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9918698668479919,0.967243071811523,0.9918411794584403,0.983739837398374,0.983739837398374,0.9918411794584403,0.9837397933006287,0.00890604935213383,0.9836810211050304,0.00898208733417902,36.0
"N=6, G=3, K=5",0.9837397933006287,0.9918698668479919,0.9918698668479919,0.9837397933006287,0.9674796462059021,0.983739837398374,0.9918411794584403,0.9918411794584403,0.9836215359057615,0.967479674796748,0.9837397933006287,0.00890604935213383,0.9837046814035528,0.008895663996611047,36.0
"N=9, G=5, K=5",0.9674796462059021,0.9999999403953552,0.9837397933006287,0.9918698668479919,0.9756097197532654,0.967243071811523,1.0,0.983739837398374,0.9918411794584403,0.9755235383753208,0.9837397933006287,0.011497660273771892,0.9836695254087318,0.011572819505978778,36.0
"N=3, G=3, K=3",0.9593495726585388,0.9918698668479919,0.9999999403953552,0.9918698668479919,0.9756097197532654,0.9588931678790471,0.9918970333491707,1.0,0.9918411794584403,0.9755235383753208,0.9837397933006287,0.014543517691181722,0.9836309838123958,0.01470625572406642,36.0
"N=6, G=3, K=3",0.9837397933006287,0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9674796462059021,0.9836215359057615,0.9918411794584403,0.983739837398374,0.9836215359057615,0.967243071811523,0.982113778591156,0.007965812704935682,0.982013432095972,0.008036176107418393,41.0
"N=3, G=50, K=3",0.9918698668479919,0.9999999403953552,0.9593495726585388,0.9837397933006287,0.9756097197532654,0.9918411794584403,1.0,0.9594851667458537,0.9836215359057615,0.9756911000475122,0.982113778591156,0.013987507419879606,0.9821277964315135,0.013929224438279934,41.0
"N=7, G=20, K=5",0.9837397933006287,0.9918698668479919,0.9918698668479919,0.9837397933006287,0.9593495726585388,0.983739837398374,0.9918970333491707,0.9918411794584403,0.983739837398374,0.9594851667458537,0.982113778591156,0.011948719057403523,0.9821406108700426,0.011896831594769479,41.0
"N=7, G=50, K=5",0.9837397933006287,0.9999999403953552,0.9756097197532654,0.9918698668479919,0.9593495726585388,0.983739837398374,1.0,0.9755235383753208,0.9918411794584403,0.9594851667458537,0.982113778591156,0.013987507419879606,0.9821179443955976,0.013947534294933263,41.0
"N=8, G=10, K=3",0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9837397933006287,0.9674796462059021,0.9918411794584403,0.983739837398374,0.983739837398374,0.9836215359057615,0.9676902732882751,0.982113778591156,0.007965812704935682,0.982126532689845,0.00787680755292041,41.0
"N=1, G=5, K=5",0.9674796462059021,0.9999999403953552,0.9837397933006287,0.9674796462059021,0.9918698668479919,0.9669788904048688,1.0,0.983739837398374,0.967243071811523,0.9918411794584403,0.982113778591156,0.01300811767578125,0.9819605958146411,0.013170184105666078,41.0
"N=2, G=10, K=3",0.9918698668479919,0.9999999403953552,0.9837397933006287,0.9918698668479919,0.9430893659591675,0.9918411794584403,1.0,0.983739837398374,0.9918411794584403,0.9419628458696497,0.9821137666702271,0.020178334942917146,0.981877008436981,0.020608846336822396,47.0
"N=6, G=50, K=3",0.9999999403953552,0.9918698668479919,0.9837397933006287,0.9918698668479919,0.9430893659591675,1.0,0.9918970333491707,0.983739837398374,0.9918970333491707,0.9428882562090817,0.9821137666702271,0.020178334942917146,0.9820844320611595,0.02026140385513133,47.0
"N=5, G=3, K=5",0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9756097197532654,0.9674796462059021,0.9918411794584403,0.9836215359057615,0.983739837398374,0.9755235383753208,0.967243071811523,0.9804877638816833,0.008291080732989977,0.9803938325898839,0.008358442940989617,49.0
"N=4, G=3, K=3",0.9756097197532654,0.9918698668479919,0.9837397933006287,0.9918698668479919,0.9593495726585388,0.9756911000475122,0.9918411794584403,0.9836215359057615,0.9918970333491707,0.9588931678790471,0.9804877638816833,0.012167979897402897,0.9803888033279863,0.012314037490915473,49.0
"N=3, G=50, K=5",0.9837397933006287,0.9837397933006287,0.9756097197532654,0.9837397933006287,0.9756097197532654,0.983739837398374,0.983739837398374,0.9756911000475122,0.9838451366441375,0.9756911000475122,0.9804877638816833,0.003982906352467841,0.9805414023071819,0.003960441860566338,49.0
"N=8, G=5, K=3",0.9756097197532654,0.9756097197532654,0.9837397933006287,0.9918698668479919,0.9756097197532654,0.9755235383753208,0.9756911000475122,0.9836215359057615,0.9918411794584403,0.9753359007274283,0.9804877638816833,0.006504058837890625,0.9804026509028926,0.006524991402873814,49.0
"N=1, G=5, K=3",0.9837397933006287,0.9756097197532654,0.9837397933006287,0.9837397933006287,0.9756097197532654,0.9836215359057615,0.9753359007274283,0.983739837398374,0.983739837398374,0.9753359007274283,0.9804877638816833,0.003982906352467841,0.9803546024314732,0.004097980465449987,49.0
"N=7, G=10, K=5",0.9918698668479919,0.9999999403953552,0.9999999403953552,0.9674796462059021,0.9430893659591675,0.9918411794584403,1.0,1.0,0.9669788904048688,0.9428882562090817,0.9804877519607544,0.022175904153716616,0.9803416652144781,0.02230004788185105,54.0
"N=9, G=3, K=3",0.9674796462059021,0.9756097197532654,0.9918698668479919,0.9918698668479919,0.9674796462059021,0.967243071811523,0.9756911000475122,0.9918970333491707,0.9918411794584403,0.9676902732882751,0.9788617491722107,0.011028168317059118,0.9788725315909842,0.011029344638150421,55.0
"N=5, G=10, K=5",0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9837397933006287,0.9512194991111755,0.9918411794584403,0.9836215359057615,0.983739837398374,0.9836215359057615,0.9512195121951219,0.9788617491722107,0.014175267598603913,0.9788087201726918,0.014153810084346088,55.0
"N=9, G=50, K=5",0.9756097197532654,0.9999999403953552,0.9756097197532654,0.9837397933006287,0.9593495726585388,0.9753359007274283,1.0,0.9756911000475122,0.983739837398374,0.9594851667458537,0.9788617491722107,0.013209805946258844,0.9788504009838336,0.013179964480580387,55.0
"N=6, G=20, K=3",0.9756097197532654,0.9756097197532654,0.9837397933006287,0.9837397933006287,0.9756097197532654,0.9756911000475122,0.9758396977909172,0.983739837398374,0.983739837398374,0.9756911000475122,0.9788617491722107,0.003982906352467841,0.9789403145365381,0.003919169636471149,55.0
"N=3, G=10, K=5",0.9756097197532654,0.9837397933006287,0.9837397933006287,0.9674796462059021,0.9837397933006287,0.9756911000475122,0.9838451366441375,0.983739837398374,0.9676902732882751,0.983739837398374,0.9788617491722107,0.006504058837890625,0.9789412369553345,0.006438150944779103,55.0
"N=1, G=10, K=3",0.9918698668479919,0.9593495726585388,0.9837397933006287,0.9837397933006287,0.9674796462059021,0.9918411794584403,0.9599505308380012,0.983739837398374,0.9836215359057615,0.967243071811523,0.977235734462738,0.011948719057403523,0.9772792310824199,0.01179002078046971,60.0
"N=1, G=3, K=5",0.9674796462059021,0.9837397933006287,0.9837397933006287,0.9918698668479919,0.9593495726585388,0.967479674796748,0.9838451366441375,0.9836215359057615,0.9918970333491707,0.9594851667458537,0.977235734462738,0.011948719057403523,0.9772657094883342,0.011913649350805789,60.0
"N=2, G=50, K=5",0.9756097197532654,0.9837397933006287,0.9756097197532654,0.9837397933006287,0.9674796462059021,0.9755235383753208,0.9838451366441375,0.9755235383753208,0.983739837398374,0.967479674796748,0.977235734462738,0.006083989948701449,0.9772223451179803,0.006116054069577259,60.0
"N=3, G=5, K=3",0.9837397933006287,0.9756097197532654,0.9837397933006287,0.9837397933006287,0.9593495726585388,0.9836215359057615,0.9756911000475122,0.983739837398374,0.983739837398374,0.9597328296515288,0.977235734462738,0.009481213551245916,0.9773050280803102,0.00931771146091342,60.0
"N=8, G=20, K=5",0.9837397933006287,0.9837397933006287,0.9756097197532654,0.9593495726585388,0.9756097197532654,0.983739837398374,0.9836215359057615,0.9755235383753208,0.9597328296515288,0.9756911000475122,0.9756097197532654,0.00890604935213383,0.9756617682756994,0.008744874556288185,64.0
"N=7, G=50, K=3",0.9512194991111755,0.9999999403953552,0.9674796462059021,0.9918698668479919,0.9674796462059021,0.9515354099324126,1.0,0.967479674796748,0.9918411794584403,0.967479674796748,0.9756097197532654,0.01781209870426766,0.9756671877968698,0.017720593653346876,64.0
"N=1, G=3, K=3",0.9918698668479919,0.9512194991111755,0.9837397933006287,0.9837397933006287,0.9674796462059021,0.9918411794584403,0.9500280347631064,0.9836215359057615,0.983739837398374,0.9669788904048688,0.9756097197532654,0.014543517691181722,0.9752418955861103,0.014979890815573885,64.0
"N=4, G=50, K=5",0.9918698668479919,0.9756097197532654,0.9756097197532654,0.9756097197532654,0.9593495726585388,0.9918411794584403,0.9758396977909172,0.9755235383753208,0.9756911000475122,0.9599505308380012,0.9756097197532654,0.010283819981741117,0.9757692093020385,0.010085734846245059,64.0
"N=8, G=5, K=5",0.9756097197532654,0.9674796462059021,0.9918698668479919,0.9837397933006287,0.9512194991111755,0.9756911000475122,0.9676902732882751,0.9918411794584403,0.983739837398374,0.9515354099324126,0.9739837050437927,0.013987507419879606,0.9740995600250029,0.013859674119359679,68.0
"N=1, G=20, K=5",0.9837397933006287,0.9512194991111755,0.9756097197532654,0.9918698668479919,0.9674796462059021,0.9836215359057615,0.9504683356073033,0.9756911000475122,0.9918970333491707,0.9676902732882751,0.9739837050437927,0.013987507419879606,0.9738736556396045,0.014207108368968187,68.0
"N=5, G=10, K=3",0.9674796462059021,0.9593495726585388,0.9837397933006287,0.9837397933006287,0.9756097197532654,0.967243071811523,0.9594851667458537,0.983739837398374,0.983739837398374,0.9756911000475122,0.9739837050437927,0.009481213551245916,0.9739798026803275,0.009475474740038323,68.0
"N=9, G=50, K=3",0.9837397933006287,0.9593495726585388,0.9674796462059021,0.9999999403953552,0.9512194991111755,0.9836215359057615,0.9588931678790471,0.9676902732882751,1.0,0.9508646077172845,0.9723576903343201,0.017512714378670368,0.9722139169580737,0.017640288512408255,71.0
"N=2, G=50, K=3",0.9674796462059021,0.9918698668479919,0.9593495726585388,0.9756097197532654,0.9674796462059021,0.967479674796748,0.9918970333491707,0.9588931678790471,0.9758396977909172,0.967243071811523,0.9723576903343201,0.011028168317059118,0.9722705291254812,0.01118141349888502,71.0
"N=1, G=20, K=3",0.9674796462059021,0.9918698668479919,0.9756097197532654,0.9674796462059021,0.9593495726585388,0.967479674796748,0.9918970333491707,0.9756911000475122,0.967479674796748,0.9597328296515288,0.9723576903343201,0.011028168317059118,0.9724560625283415,0.010952865732352322,71.0
"N=3, G=5, K=5",0.9430893659591675,0.9999999403953552,0.9837397933006287,0.9837397933006287,0.9512194991111755,0.9439307431732015,1.0,0.9836215359057615,0.9836215359057615,0.9518143961927423,0.9723576784133912,0.021571538954014223,0.9725976422354933,0.021202245599379006,74.0
"N=1, G=10, K=5",0.9756097197532654,0.9837397933006287,0.9837397933006287,0.9918698668479919,0.9186991453170776,0.9756911000475122,0.983739837398374,0.983739837398374,0.9918411794584403,0.9204480998298356,0.9707316637039185,0.026519520749316843,0.9710920108265071,0.02583184227112732,75.0
"N=6, G=50, K=5",0.9837397933006287,0.9837397933006287,0.9674796462059021,0.9593495726585388,0.9512194991111755,0.9836215359057615,0.983739837398374,0.9676902732882751,0.9594851667458537,0.9515354099324126,0.9691056609153748,0.01300811767578125,0.9692144446541352,0.012869199884748302,76.0
"N=2, G=20, K=5",0.9756097197532654,0.9756097197532654,0.9593495726585388,0.9756097197532654,0.9593495726585388,0.9755235383753208,0.9756911000475122,0.9594851667458537,0.9755235383753208,0.9592058972922012,0.9691056609153748,0.007965812704935682,0.9690858481672416,0.007953660489113312,76.0
"N=3, G=10, K=3",0.9837397933006287,0.9918698668479919,0.9186991453170776,0.9918698668479919,0.9593495726585388,0.983739837398374,0.9918970333491707,0.9186991869918699,0.9918970333491707,0.9594851667458537,0.9691056489944458,0.0278803660198003,0.9691436515668878,0.027879783862814658,78.0
"N=6, G=10, K=3",0.9837397933006287,0.9918698668479919,0.9837397933006287,0.9186991453170776,0.9674796462059021,0.9836215359057615,0.9918970333491707,0.9836215359057615,0.9181076795288078,0.9676902732882751,0.9691056489944458,0.026419634636674898,0.9689876115955552,0.02662177928057812,78.0
"N=3, G=20, K=5",0.9756097197532654,0.9999999403953552,0.9837397933006287,0.9430893659591675,0.9430893659591675,0.9755235383753208,1.0,0.983739837398374,0.9441956209843428,0.9432792334441953,0.9691056370735168,0.022647791605880395,0.9693476460404465,0.02234739412633237,80.0
"N=8, G=50, K=3",0.9756097197532654,0.9837397933006287,0.9593495726585388,0.9674796462059021,0.9430893659591675,0.9755235383753208,0.9838451366441375,0.9594851667458537,0.9676902732882751,0.9436259615121403,0.9658536195755005,0.013987526820804268,0.9660340153131454,0.013820554071390339,81.0
"N=2, G=5, K=5",0.9674796462059021,0.9674796462059021,0.9430893659591675,0.9918698668479919,0.9512194991111755,0.967243071811523,0.967243071811523,0.9432792334441953,0.9918411794584403,0.9515354099324126,0.9642276048660279,0.0167408611047638,0.9642283932916188,0.01661698924547609,82.0
"N=5, G=5, K=5",0.9837397933006287,0.9837397933006287,0.9430893659591675,0.9674796462059021,0.9430893659591675,0.9838451366441375,0.9838451366441375,0.9436259615121403,0.9676902732882751,0.9439307431732015,0.9642275929450989,0.018251997458126553,0.9645874502523784,0.017985705650214717,83.0
"N=2, G=20, K=3",0.9674796462059021,0.9837397933006287,0.9512194991111755,0.9756097197532654,0.9105690717697144,0.967479674796748,0.983739837398374,0.9508646077172845,0.9756911000475122,0.9114122252333634,0.9577235460281373,0.02591443185653033,0.9578374890386565,0.025638178625285505,84.0
"N=3, G=20, K=3",0.9593495726585388,0.9999999403953552,0.9349592924118042,0.9430893659591675,0.9430893659591675,0.9597328296515288,1.0,0.9349593495934959,0.9441956209843428,0.9432792334441953,0.9560975074768067,0.023337725560705545,0.9564334067347126,0.023207175810339997,85.0
"N=9, G=3, K=5",0.9918698668479919,0.9999999403953552,0.9999999403953552,0.7886178493499756,0.9837397933006287,0.9918411794584403,1.0,1.0,0.7956887667468224,0.9836215359057615,0.9528454780578614,0.0823348799749586,0.9542302964222049,0.07950292025347723,86.0
"N=1, G=50, K=5",0.9349592924118042,0.9024389982223511,0.8861788511276245,0.9349592924118042,0.9756097197532654,0.933370713017475,0.8968218773096822,0.8886273397617697,0.9349593495934959,0.9756911000475122,0.9268292307853698,0.030851478793870468,0.925894075945987,0.031150683000357057,87.0
"N=1, G=50, K=3",0.9268292188644409,0.9430893659591675,0.9430893659591675,0.9512194991111755,0.8617885708808899,0.926007702182285,0.9424504350306661,0.9432792334441953,0.9518143961927423,0.8602367707887604,0.9252032041549683,0.03268252379649294,0.9247577075277299,0.03332463861647531,88.0
"N=4, G=50, K=3",0.9918698668479919,0.9918698668479919,0.9674796462059021,0.31707316637039185,0.9756097197532654,0.9918970333491707,0.9918970333491707,0.9676902732882751,0.15266485998193313,0.9756911000475122,0.8487804532051086,0.26602141294965226,0.8159680600032123,0.33178433417167424,89.0
"N=2, G=3, K=5",0.9593495726585388,0.9999999403953552,0.31707316637039185,0.9918698668479919,0.9674796462059021,0.9597328296515288,1.0,0.15266485998193313,0.9918411794584403,0.967479674796748,0.847154438495636,0.2654642580282515,0.8143437087777301,0.33117401168244553,90.0
